seqid,source,type,start,end,score,strand,phase,length,ID,Dbxref,Is_circular,Name,gbkey,genome,mol_type,strain,substrain,gene,gene_biotype,gene_synonym,locus_tag,Parent,product,protein_id,transl_table,mobile_element_type,Note,pseudo,orig_protein_id,exception,transl_except
NC_000913.3,RefSeq,gene,142008,142670,,-,,663,gene-b0126,"ECOCYC:EG12319,GeneID:944832",,can,Gene,,,,,can,protein_coding,"ECK0125,yadF",b0126,,,,,,,,,,
NC_000913.3,RefSeq,gene,142779,143705,,+,,927,gene-b0127,"ECOCYC:EG12320,GeneID:944833",,yadG,Gene,,,,,yadG,protein_coding,ECK0126,b0127,,,,,,,,,,
NC_000913.3,RefSeq,gene,143702,144472,,+,,771,gene-b0128,"ECOCYC:EG12321,GeneID:944836",,yadH,Gene,,,,,yadH,protein_coding,ECK0127,b0128,,,,,,,,,,
NC_000913.3,RefSeq,gene,144577,145017,,+,,441,gene-b0129,"ECOCYC:EG12322,GeneID:947397",,yadI,Gene,,,,,yadI,protein_coding,"agaX,ECK0128",b0129,,,,,,,,,,
NC_000913.3,RefSeq,gene,145081,146310,,+,,1230,gene-b0130,"ECOCYC:EG11749,GeneID:946536",,yadE,Gene,,,,,yadE,protein_coding,ECK0129,b0130,,,,,,,,,,
NC_000913.3,RefSeq,gene,146314,146694,,-,,381,gene-b0131,"ECOCYC:EG11747,GeneID:945686",,panD,Gene,,,,,panD,protein_coding,ECK0130,b0131,,,,,,,,,,
NC_000913.3,RefSeq,gene,146968,147870,,+,,903,gene-b0132,"ECOCYC:EG11748,GeneID:944781",,rpnC,Gene,,,,,rpnC,protein_coding,"ECK0131,yadD",b0132,,,,,,,,,,
NC_000913.3,RefSeq,gene,147944,148795,,-,,852,gene-b0133,"ECOCYC:EG11746,GeneID:944958",,panC,Gene,,,,,panC,protein_coding,ECK0132,b0133,,,,,,,,,,
NC_000913.3,RefSeq,gene,148807,149601,,-,,795,gene-b0134,"ECOCYC:EG11675,GeneID:944839",,panB,Gene,,,,,panB,protein_coding,ECK0133,b0134,,,,,,,,,,
NC_000913.3,RefSeq,gene,149715,150953,,-,,1239,gene-b0135,"ECOCYC:EG11678,GeneID:944837",,yadC,Gene,,,,,yadC,protein_coding,ECK0134,b0135,,,,,,,,,,
NC_000913.3,RefSeq,gene,151003,151599,,-,,597,gene-b0136,"ECOCYC:EG12325,GeneID:944835",,yadK,Gene,,,,,yadK,protein_coding,ECK0135,b0136,,,,,,,,,,
NC_000913.3,RefSeq,gene,151626,152231,,-,,606,gene-b0137,"ECOCYC:EG12326,GeneID:944829",,yadL,Gene,,,,,yadL,protein_coding,ECK0136,b0137,,,,,,,,,,
NC_000913.3,RefSeq,gene,152243,152812,,-,,570,gene-b0138,"ECOCYC:EG12327,GeneID:944828",,yadM,Gene,,,,,yadM,protein_coding,ECK0137,b0138,,,,,,,,,,
NC_000913.3,RefSeq,gene,152829,155426,,-,,2598,gene-b0139,"ECOCYC:EG11972,GeneID:944819",,htrE,Gene,,,,,htrE,protein_coding,ECK0138,b0139,,,,,,,,,,
NC_000913.3,RefSeq,gene,155461,156201,,-,,741,gene-b0140,"ECOCYC:EG11973,GeneID:944859",,yadV,Gene,,,,,yadV,protein_coding,"ECK0139,ecpD",b0140,,,,,,,,,,
NC_000913.3,RefSeq,gene,156299,156883,,-,,585,gene-b0141,"ECOCYC:EG12328,GeneID:944841",,yadN,Gene,,,,,yadN,protein_coding,ECK0140,b0141,,,,,,,,,,
NC_000913.3,RefSeq,gene,157253,157732,,-,,480,gene-b0142,"ECOCYC:EG11374,GeneID:948792",,folK,Gene,,,,,folK,protein_coding,ECK0141,b0142,,,,,,,,,,
NC_000913.3,RefSeq,gene,157729,159126,,-,,1398,gene-b0143,"ECOCYC:EG10690,GeneID:947318",,pcnB,Gene,,,,,pcnB,protein_coding,ECK0142,b0143,,,,,,,,,,
NC_000913.3,RefSeq,gene,159186,160112,,-,,927,gene-b0144,"ECOCYC:EG11362,GeneID:944846",,gluQ,Gene,,,,,gluQ,protein_coding,"ECK0143,yadB",b0144,,,,,,,,,,
NC_000913.3,RefSeq,gene,160149,160604,,-,,456,gene-b0145,"ECOCYC:EG10230,GeneID:944850",,dksA,Gene,,,,,dksA,protein_coding,"ECK0144,msmA",b0145,,,,,,,,,,
NC_000913.3,RefSeq,gene,160782,161486,,-,,705,gene-b0146,"ECOCYC:EG10949,GeneID:944855",,sfsA,Gene,,,,,sfsA,protein_coding,"ECK0145,sfs,sfs1",b0146,,,,,,,,,,
NC_000913.3,RefSeq,gene,161501,162031,,-,,531,gene-b0147,"ECOCYC:EG12330,GeneID:944848",,thpR,Gene,,,,,thpR,protein_coding,"ECK0146,ligT,yadP",b0147,,,,,,,,,,
NC_000913.3,RefSeq,gene,162105,164534,,+,,2430,gene-b0148,"ECOCYC:EG12329,GeneID:944845",,hrpB,Gene,,,,,hrpB,protein_coding,"ECK0147,yadO",b0148,,,,,,,,,,
NC_000913.3,RefSeq,gene,164730,167264,,+,,2535,gene-b0149,"ECOCYC:EG10605,GeneID:944843",,mrcB,Gene,,,,,mrcB,protein_coding,"ECK0148,pbpF,ponB",b0149,,,,,,,,,,
NC_000913.3,RefSeq,gene,167484,169727,,+,,2244,gene-b0150,"ECOCYC:EG10302,GeneID:944856",,fhuA,Gene,,,,,fhuA,protein_coding,"ECK0149,T1,T5rec,tonA",b0150,,,,,,,,,,
NC_000913.3,RefSeq,gene,169778,170575,,+,,798,gene-b0151,"ECOCYC:EG10304,GeneID:945250",,fhuC,Gene,,,,,fhuC,protein_coding,ECK0150,b0151,,,,,,,,,,
NC_000913.3,RefSeq,gene,170575,171465,,+,,891,gene-b0152,"ECOCYC:EG10305,GeneID:947510",,fhuD,Gene,,,,,fhuD,protein_coding,ECK0151,b0152,,,,,,,,,,
NC_000913.3,RefSeq,gene,171462,173444,,+,,1983,gene-b0153,"ECOCYC:EG10303,GeneID:946890",,fhuB,Gene,,,,,fhuB,protein_coding,ECK0152,b0153,,,,,,,,,,
NC_000913.3,RefSeq,gene,173602,174882,,-,,1281,gene-b0154,"ECOCYC:EG10432,GeneID:946892",,hemL,Gene,,,,,hemL,protein_coding,"ECK0153,gsa,popC",b0154,,,,,,,,,,
NC_000913.3,RefSeq,gene,175048,175095,,+,,48,gene-b4765,"ECOCYC:G0-17011,GeneID:63925623",,yadX,Gene,,,,,yadX,protein_coding,ECK4622,b4765,,,,,,,,,,
NC_000913.3,RefSeq,gene,175107,176528,,+,,1422,gene-b0155,"ECOCYC:EG12331,GeneID:946715",,clcA,Gene,,,,,clcA,protein_coding,"ECK0154,eriC,yadQ",b0155,,,,,,,,,,
NC_000913.3,RefSeq,gene,176552,176617,,+,,66,gene-b4728,"ECOCYC:G0-16723,GeneID:38094936",,yadW,Gene,,,,,yadW,protein_coding,ECK4585,b4728,,,,,,,,,,
NC_000913.3,RefSeq,gene,176610,176954,,+,,345,gene-b0156,"ECOCYC:EG12332,GeneID:944857",,erpA,Gene,,,,,erpA,protein_coding,"ECK0155,yadR",b0156,,,,,,,,,,
NC_000913.3,RefSeq,gene,177001,177624,,-,,624,gene-b0157,"ECOCYC:EG12333,GeneID:949062",,yadS,Gene,,,,,yadS,protein_coding,ECK0156,b0157,,,,,,,,,,
NC_000913.3,RefSeq,gene,177662,178462,,-,,801,gene-b0158,"ECOCYC:EG12334,GeneID:947574",,btuF,Gene,,,,,btuF,protein_coding,"ECK0157,yadT",b0158,,,,,,,,,,
NC_000913.3,RefSeq,gene,178455,179153,,-,,699,gene-b0159,"ECOCYC:EG11090,GeneID:948542",,mtn,Gene,,,,,mtn,protein_coding,"ECK0158,mtnN,pfs,yadA",b0159,,,,,,,,,,
NC_000913.3,RefSeq,gene,179237,180754,,+,,1518,gene-b0160,"ECOCYC:EG10225,GeneID:947177",,dgt,Gene,,,,,dgt,protein_coding,"ECK0159,optA",b0160,,,,,,,,,,
NC_000913.3,RefSeq,gene,180884,182308,,+,,1425,gene-b0161,"ECOCYC:EG10463,GeneID:947139",,degP,Gene,,,,,degP,protein_coding,"ECK0160,htrA,ptd",b0161,,,,,,,,,,
NC_000913.3,RefSeq,gene,182463,183620,,+,,1158,gene-b0162,"ECOCYC:EG12335,GeneID:944860",,cdaR,Gene,,,,,cdaR,protein_coding,"ECK0161,sdaR,yaeG",b0162,,,,,,,,,,
NC_000913.3,RefSeq,gene,183709,184095,,-,,387,gene-b0163,"ECOCYC:EG12336,GeneID:947044",,yaeH,Gene,,,,,yaeH,protein_coding,ECK0162,b0163,,,,,,,,,,
NC_000913.3,RefSeq,gene,184257,185069,,-,,813,gene-b0164,"ECOCYC:EG12337,GeneID:945002",,yaeI,Gene,,,,,yaeI,protein_coding,ECK0163,b0164,,,,,,,,,,
NC_000913.3,RefSeq,gene,185123,185947,,-,,825,gene-b0166,"ECOCYC:EG10207,GeneID:944862",,dapD,Gene,,,,,dapD,protein_coding,"ECK0164,ssa",b0166,,,,,,,,,,
NC_000913.3,RefSeq,gene,185978,188650,,-,,2673,gene-b0167,"ECOCYC:EG11411,GeneID:944863",,glnD,Gene,,,,,glnD,protein_coding,"ECK0165,glnD5",b0167,,,,,,,,,,
NC_000913.3,RefSeq,gene,188712,189506,,-,,795,gene-b0168,"ECOCYC:EG10570,GeneID:947882",,map,Gene,,,,,map,protein_coding,ECK0166,b0168,,,,,,,,,,
NC_000913.3,RefSeq,gene,189712,189847,,+,,136,gene-b4414,"ECOCYC:G0-8895,GeneID:2847773",,tff,Gene,,,,,tff,ncRNA,"ECK0167,t44",b4414,,,,,,,,,,
NC_000913.3,RefSeq,gene,189874,190599,,+,,726,gene-b0169,"ECOCYC:EG10901,GeneID:947874",,rpsB,Gene,,,,,rpsB,protein_coding,ECK0168,b0169,,,,,,,,,,
NC_000913.3,RefSeq,gene,190857,191708,,+,,852,gene-b0170,"ECOCYC:EG11033,GeneID:944866",,tsf,Gene,,,,,tsf,protein_coding,ECK0169,b0170,,,,,,,,,,
NC_000913.3,RefSeq,gene,191855,192580,,+,,726,gene-b0171,"ECOCYC:EG11539,GeneID:944989",,pyrH,Gene,,,,,pyrH,protein_coding,"ECK0170,smbA,umk",b0171,,,,,,,,,,
NC_000913.3,RefSeq,gene,192872,193429,,+,,558,gene-b0172,"ECOCYC:EG10335,GeneID:946122",,frr,Gene,,,,,frr,protein_coding,"ECK0171,rrf",b0172,,,,,,,,,,
NC_000913.3,RefSeq,gene,193521,194717,,+,,1197,gene-b0173,"ECOCYC:EG12715,GeneID:945019",,dxr,Gene,,,,,dxr,protein_coding,"ECK0172,ispC,yaeM",b0173,,,,,,,,,,
NC_000913.3,RefSeq,gene,194784,194844,,+,,61,gene-b4809,"ECOCYC:G0-17084,GeneID:71004552",,ispZ,Gene,,,,,ispZ,ncRNA,ECK4666,b4809,,,,,,,,,,
NC_000913.3,RefSeq,gene,194903,195664,,+,,762,gene-b0174,"ECOCYC:G6092,GeneID:944874",,ispU,Gene,,,,,ispU,protein_coding,"ECK0173,rth,uppS,yaeS",b0174,,,,,,,,,,
NC_000913.3,RefSeq,gene,195677,196534,,+,,858,gene-b0175,"ECOCYC:EG10139,GeneID:944876",,cdsA,Gene,,,,,cdsA,protein_coding,"cds,ECK0174",b0175,,,,,,,,,,
NC_000913.3,RefSeq,gene,196546,197898,,+,,1353,gene-b0176,"ECOCYC:EG12436,GeneID:944871",,rseP,Gene,,,,,rseP,protein_coding,"ecfE,ECK0175,yaeL",b0176,,,,,,,,,,
NC_000913.3,RefSeq,gene,197928,200360,,+,,2433,gene-b0177,"ECOCYC:G6093,GeneID:944870",,bamA,Gene,,,,,bamA,protein_coding,"ecfK,ECK0176,yaeT,yzzN,yzzY",b0177,,,,,,,,,,
NC_000913.3,RefSeq,gene,200482,200967,,+,,486,gene-b0178,"ECOCYC:EG10455,GeneID:944861",,skp,Gene,,,,,skp,protein_coding,"ECK0177,firA,hlpA,ompH",b0178,,,,,,,,,,
NC_000913.3,RefSeq,gene,200971,201996,,+,,1026,gene-b0179,"ECOCYC:EG10316,GeneID:944882",,lpxD,Gene,,,,,lpxD,protein_coding,"ECK0178,firA,omsA",b0179,,,,,,,,,,
NC_000913.3,RefSeq,gene,202101,202556,,+,,456,gene-b0180,"ECOCYC:EG11284,GeneID:944888",,fabZ,Gene,,,,,fabZ,protein_coding,"ECK0179,sabA1,sefA,sfhC21,yaeA",b0180,,,,,,,,,,
NC_000913.3,RefSeq,gene,202560,203348,,+,,789,gene-b0181,"ECOCYC:EG10545,GeneID:944849",,lpxA,Gene,,,,,lpxA,protein_coding,ECK0180,b0181,,,,,,,,,,
NC_000913.3,RefSeq,gene,203348,204496,,+,,1149,gene-b0182,"ECOCYC:EG10546,GeneID:944838",,lpxB,Gene,,,,,lpxB,protein_coding,"ECK0181,pgsB",b0182,,,,,,,,,,
NC_000913.3,RefSeq,gene,204493,205089,,+,,597,gene-b0183,"ECOCYC:EG10861,GeneID:944852",,rnhB,Gene,,,,,rnhB,protein_coding,ECK0182,b0183,,,,,,,,,,
NC_000913.3,RefSeq,gene,205126,208608,,+,,3483,gene-b0184,"ECOCYC:EG10238,GeneID:944877",,dnaE,Gene,,,,,dnaE,protein_coding,"ECK0183,polC,sdgC",b0184,,,,,,,,,,
NC_000913.3,RefSeq,gene,208621,209580,,+,,960,gene-b0185,"ECOCYC:EG11647,GeneID:944895",,accA,Gene,,,,,accA,protein_coding,ECK0184,b0185,,,,,,,,,,
NC_000913.3,RefSeq,gene,209679,211820,,+,,2142,gene-b0186,"ECOCYC:G6094,GeneID:944887",,ldcC,Gene,,,,,ldcC,protein_coding,"ECK0185,ldc,ldcH",b0186,,,,,,,,,,
NC_000913.3,RefSeq,gene,211877,212266,,+,,390,gene-b0187,"ECOCYC:G6095,GeneID:944875",,yaeR,Gene,,,,,yaeR,protein_coding,ECK0186,b0187,,,,,,,,,,
NC_000913.3,RefSeq,gene,212331,213629,,+,,1299,gene-b0188,"ECOCYC:G6096,GeneID:944889",,tilS,Gene,,,,,tilS,protein_coding,"ECK0187,mesJ,yaeN",b0188,,,,,,,,,,
NC_000913.3,RefSeq,gene,213678,213932,,-,,255,gene-b0189,"ECOCYC:G6097,GeneID:944891",,rof,Gene,,,,,rof,protein_coding,"ECK0188,yaeO",b0189,,,,,,,,,,
NC_000913.3,RefSeq,gene,213925,214125,,-,,201,gene-b4406,"ECOCYC:G372,GeneID:1450233",,yaeP,Gene,,,,,yaeP,protein_coding,ECK0189,b4406,,,,,,,,,,
NC_000913.3,RefSeq,gene,214291,214836,,+,,546,gene-b0190,"ECOCYC:G6098,GeneID:946809",,yaeQ,Gene,,,,,yaeQ,protein_coding,ECK0190,b0190,,,,,,,,,,
NC_000913.3,RefSeq,gene,214833,215255,,+,,423,gene-b0191,"ECOCYC:EG12354,GeneID:946046",,arfB,Gene,,,,,arfB,protein_coding,"ECK0191,yaeJ",b0191,,,,,,,,,,
NC_000913.3,RefSeq,gene,215269,215979,,+,,711,gene-b0192,"ECOCYC:EG12137,GeneID:946782",,nlpE,Gene,,,,,nlpE,protein_coding,"cutF,ECK0192",b0192,,,,,,,,,,
NC_000913.3,RefSeq,gene,216179,217003,,-,,825,gene-b0193,"ECOCYC:EG12138,GeneID:944892",,yaeF,Gene,,,,,yaeF,protein_coding,"ECK0193,yaeK",b0193,,,,,,,,,,
NC_000913.3,RefSeq,gene,217057,218775,,-,,1719,gene-b0194,"ECOCYC:EG10770,GeneID:949116",,proS,Gene,,,,,proS,protein_coding,"drp,drpA,ECK0194",b0194,,,,,,,,,,
NC_000913.3,RefSeq,gene,218887,219594,,-,,708,gene-b0195,"ECOCYC:EG11503,GeneID:949112",,trmO,Gene,,,,,trmO,protein_coding,"ECK0195,tsaA,yaeB",b0195,,,,,,,,,,
NC_000913.3,RefSeq,gene,219591,219995,,-,,405,gene-b0196,"ECOCYC:EG11502,GeneID:949113",,rcsF,Gene,,,,,rcsF,protein_coding,ECK0196,b0196,,,,,,,,,,
NC_000913.3,RefSeq,gene,220113,220928,,-,,816,gene-b0197,"ECOCYC:EG11504,GeneID:944893",,metQ,Gene,,,,,metQ,protein_coding,"ECK0197,metD,yaeC",b0197,,,,,,,,,,
NC_000913.3,RefSeq,gene,220968,221621,,-,,654,gene-b0198,"ECOCYC:EG11737,GeneID:944894",,metI,Gene,,,,,metI,protein_coding,"ECK0198,metD,yaeE",b0198,,,,,,,,,,
NC_000913.3,RefSeq,gene,221614,222645,,-,,1032,gene-b0199,"ECOCYC:EG11621,GeneID:944896",,metN,Gene,,,,,metN,protein_coding,"abc,ECK0199,metD",b0199,,,,,,,,,,
NC_000913.3,RefSeq,gene,222833,223408,,+,,576,gene-b0200,"ECOCYC:EG11736,GeneID:944879",,gmhB,Gene,,,,,gmhB,protein_coding,"ECK0200,yaeD",b0200,,,,,,,,,,
NC_000913.3,RefSeq,gene,223771,225312,,+,,1542,gene-b0201,"ECOCYC:EG30090,GeneID:944897",,rrsH,Gene,,,,,rrsH,rRNA,ECK0201,b0201,,,,,,,,,,
NC_000913.3,RefSeq,gene,225381,225457,,+,,77,gene-b0202,"ECOCYC:EG30045,GeneID:944884",,ileV,Gene,,,,,ileV,tRNA,ECK0202,b0202,,,,,,,,,,
NC_000913.3,RefSeq,gene,225500,225575,,+,,76,gene-b0203,"ECOCYC:EG30010,GeneID:944890",,alaV,Gene,,,,,alaV,tRNA,ECK0203,b0203,,,,,,,,,,
NC_000913.3,RefSeq,gene,225759,228662,,+,,2904,gene-b0204,"ECOCYC:EG30083,GeneID:944900",,rrlH,Gene,,,,,rrlH,rRNA,ECK0204,b0204,,,,,,,,,,
NC_000913.3,RefSeq,gene,228756,228875,,+,,120,gene-b0205,"ECOCYC:EG30076,GeneID:944898",,rrfH,Gene,,,,,rrfH,rRNA,ECK0205,b0205,,,,,,,,,,
NC_000913.3,RefSeq,gene,228928,229004,,+,,77,gene-b0206,"ECOCYC:EG30024,GeneID:944880",,aspU,Gene,,,,,aspU,tRNA,ECK0206,b0206,,,,,,,,,,
NC_000913.3,RefSeq,gene,229167,229970,,+,,804,gene-b0207,"ECOCYC:EG11648,GeneID:944901",,dkgB,Gene,,,,,dkgB,protein_coding,"ECK0207,yafB",b0207,,,,,,,,,,
NC_000913.3,RefSeq,gene,229967,230881,,-,,915,gene-b0208,"ECOCYC:EG11649,GeneID:947507",,yafC,Gene,,,,,yafC,protein_coding,ECK0208,b0208,,,,,,,,,,
NC_000913.3,RefSeq,gene,231122,231922,,+,,801,gene-b0209,"ECOCYC:EG11650,GeneID:946286",,yafD,Gene,,,,,yafD,protein_coding,ECK0209,b0209,,,,,,,,,,
NC_000913.3,RefSeq,gene,231926,232549,,+,,624,gene-b0210,"ECOCYC:EG11651,GeneID:946197",,yafE,Gene,,,,,yafE,protein_coding,ECK0210,b0210,,,,,,,,,,
NC_000913.3,RefSeq,gene,232597,233955,,-,,1359,gene-b0211,"ECOCYC:EG10246,GeneID:945694",,mltD,Gene,,,,,mltD,protein_coding,"dniR,ECK0211,yafG",b0211,,,,,,,,,,
NC_000913.3,RefSeq,gene,234027,234782,,-,,756,gene-b0212,"ECOCYC:G6099,GeneID:944902",,gloB,Gene,,,,,gloB,protein_coding,"ECK0212,yafR",b0212,,,,,,,,,,
NC_000913.3,RefSeq,gene,234288,234320,,+,,33,gene-b4815,"ECOCYC:G0-17090,GeneID:71004553",,ykfO,Gene,,,,,ykfO,protein_coding,ECK4672,b4815,,,,,,,,,,
NC_000913.3,RefSeq,gene,234816,235538,,+,,723,gene-b0213,"ECOCYC:G6100,GeneID:944903",,yafS,Gene,,,,,yafS,protein_coding,ECK0213,b0213,,,,,,,,,,
NC_000913.3,RefSeq,gene,235535,236002,,-,,468,gene-b0214,"ECOCYC:EG10860,GeneID:946955",,rnhA,Gene,,,,,rnhA,protein_coding,"cer,dasF,ECK0214,herA,rnh,sdrA,sin",b0214,,,,,,,,,,
NC_000913.3,RefSeq,gene,236067,236798,,+,,732,gene-b0215,"ECOCYC:EG10243,GeneID:946441",,dnaQ,Gene,,,,,dnaQ,protein_coding,"ECK0215,mutD",b0215,,,,,,,,,,
NC_000913.3,RefSeq,gene,236931,237007,,+,,77,gene-b0216,"ECOCYC:EG30025,GeneID:947541",,aspV,Gene,,,,,aspV,tRNA,ECK0216,b0216,,,,,,,,,,
NC_000913.3,RefSeq,gene,237335,238120,,+,,786,gene-b0217,"ECOCYC:G6101,GeneID:949009",,yafT,Gene,,,,,yafT,protein_coding,ECK0217,b0217,,,,,,,,,,
NC_000913.3,RefSeq,gene,238257,238736,,-,,480,gene-b4586,"ECOCYC:G0-10583,GeneID:5061498",,ykfM,Gene,,,,,ykfM,protein_coding,ECK4397,b4586,,,,,,,,,,
NC_000913.3,RefSeq,gene,239419,240189,,-,,771,gene-b0219,"ECOCYC:G6103,GeneID:946585",,yafV,Gene,,,,,yafV,protein_coding,ECK0220,b0219,,,,,,,,,,
NC_000913.3,RefSeq,gene,240343,240816,,+,,474,gene-b0220,"ECOCYC:G6104,GeneID:946530",,ivy,Gene,,,,,ivy,protein_coding,"ECK0221,ykfE",b0220,,,,,,,,,,
NC_000913.3,RefSeq,gene,240859,243303,,-,,2445,gene-b0221,"ECOCYC:G6105,GeneID:949007",,fadE,Gene,,,,,fadE,protein_coding,"ECK0222,yafH",b0221,,,,,,,,,,
NC_000913.3,RefSeq,gene,243543,244121,,+,,579,gene-b0222,"ECOCYC:G6106,GeneID:949134",,gmhA,Gene,,,,,gmhA,protein_coding,"ECK0223,lpcA,tfrA,yafI",b0222,,,,,,,,,,
NC_000913.3,RefSeq,gene,244327,245094,,+,,768,gene-b0223,"ECOCYC:G6107,GeneID:944906",,yafJ,Gene,,,,,yafJ,protein_coding,ECK0224,b0223,,,,,,,,,,
NC_000913.3,RefSeq,gene,245065,245805,,-,,741,gene-b0224,"ECOCYC:G6108,GeneID:944910",,dpaA,Gene,,,,,dpaA,protein_coding,"ECK0225,ldtF,yafK",b0224,,,,,,,,,,
NC_000913.3,RefSeq,gene,245961,246239,,-,,279,gene-b0225,"ECOCYC:G6109,GeneID:944911",,yafQ,Gene,,,,,yafQ,protein_coding,ECK0226,b0225,,,,,,,,,,
NC_000913.3,RefSeq,gene,246242,246502,,-,,261,gene-b0226,"ECOCYC:G6110,GeneID:944914",,dinJ,Gene,,,,,dinJ,protein_coding,"ECK0227,sosA",b0226,,,,,,,,,,
NC_000913.3,RefSeq,gene,246712,247461,,+,,750,gene-b0227,"ECOCYC:G6111,GeneID:944899",,yafL,Gene,,,,,yafL,protein_coding,ECK0228,b0227,,,,,,,,,,
NC_000913.3,RefSeq,gene,247637,248134,,+,,498,gene-b0228,"ECOCYC:G6112,GeneID:944913",,rayT,Gene,,,,,rayT,protein_coding,"ECK0229,yafM",b0228,,,,,,,,,,
NC_000913.3,RefSeq,gene,250898,251953,,+,,1056,gene-b0231,"ECOCYC:G6115,GeneID:944922",,dinB,Gene,,,,,dinB,protein_coding,"dinP,ECK0232",b0231,,,,,,,,,,
NC_000913.3,RefSeq,gene,252005,252298,,+,,294,gene-b0232,"ECOCYC:G6116,GeneID:944920",,yafN,Gene,,,,,yafN,protein_coding,ECK0233,b0232,,,,,,,,,,
NC_000913.3,RefSeq,gene,252301,252699,,+,,399,gene-b0233,"ECOCYC:G6117,GeneID:944916",,yafO,Gene,,,,,yafO,protein_coding,ECK0234,b0233,,,,,,,,,,
NC_000913.3,RefSeq,gene,252709,253161,,+,,453,gene-b0234,"ECOCYC:G6118,GeneID:944912",,yafP,Gene,,,,,yafP,protein_coding,ECK0235,b0234,,,,,,,,,,
NC_000913.3,RefSeq,gene,254259,255716,,-,,1458,gene-b0237,"ECOCYC:EG10695,GeneID:945013",,pepD,Gene,,,,,pepD,protein_coding,"ECK0238,pepH",b0237,,,,,,,,,,
NC_000913.3,RefSeq,gene,255977,256435,,+,,459,gene-b0238,"ECOCYC:EG10414,GeneID:944817",,gpt,Gene,,,,,gpt,protein_coding,"ECK0239,glyD,gpp,gxu",b0238,,,,,,,,,,
NC_000913.3,RefSeq,gene,256527,257771,,+,,1245,gene-b0239,"ECOCYC:EG11091,GeneID:946039",,frsA,Gene,,,,,frsA,protein_coding,"ECK0240,yafA",b0239,,,,,,,,,,
NC_000913.3,RefSeq,gene,257923,258426,,-,,504,gene-b4710,"ECOCYC:G0-16637,GeneID:38094937",,insB9,Gene,,,,,insB9,protein_coding,ECK4567,b4710,,,,,,,,,,
NC_000913.3,RefSeq,gene,258345,258620,,-,,276,gene-b4709,"ECOCYC:G0-16638,GeneID:38094938",,insA9,Gene,,,,,insA9,protein_coding,ECK4566,b4709,,,,,,,,,,
NC_000913.3,RefSeq,gene,259045,260100,,-,,1056,gene-b0241,"ECOCYC:EG10729,GeneID:944926",,phoE,Gene,,,,,phoE,protein_coding,"ECK0242,ompE",b0241,,,,,,,,,,
NC_000913.3,RefSeq,gene,260388,261491,,+,,1104,gene-b0242,"ECOCYC:EG10768,GeneID:946425",,proB,Gene,,,,,proB,protein_coding,"ECK0243,pro(2),pro2",b0242,,,,,,,,,,
NC_000913.3,RefSeq,gene,261503,262756,,+,,1254,gene-b0243,"ECOCYC:EG10767,GeneID:946680",,proA,Gene,,,,,proA,protein_coding,"ECK0244,pro(1),pro1",b0243,,,,,,,,,,
NC_000913.3,RefSeq,gene,262871,262946,,+,,76,gene-b0244,"ECOCYC:EG30104,GeneID:947202",,thrW,Gene,,,,,thrW,tRNA,ECK0245,b0244,,,,,,,,,,
NC_000913.3,RefSeq,gene,263328,263669,,-,,342,gene-b0245,"ECOCYC:G6120,GeneID:946726",,ykfI,Gene,,,,,ykfI,protein_coding,ECK0246,b0245,,,,,,,,,,
NC_000913.3,RefSeq,gene,263690,264007,,-,,318,gene-b0246,"ECOCYC:G6121,GeneID:944929",,yafW,Gene,,,,,yafW,protein_coding,ECK0247,b0246,,,,,,,,,,
NC_000913.3,RefSeq,gene,264026,264247,,-,,222,gene-b4504,"ECOCYC:G0-10432,GeneID:1450236",,ykfH,Gene,,,,,ykfH,protein_coding,ECK0248,b4504,,,,,,,,,,
NC_000913.3,RefSeq,gene,264256,264732,,-,,477,gene-b0247,"ECOCYC:G6122,GeneID:944930",,ykfG,Gene,,,,,ykfG,protein_coding,ECK0249,b0247,,,,,,,,,,
NC_000913.3,RefSeq,gene,264748,265206,,-,,459,gene-b0248,"ECOCYC:G6123,GeneID:944931",,yafX,Gene,,,,,yafX,protein_coding,ECK0250,b0248,,,,,,,,,,
NC_000913.3,RefSeq,gene,265304,265543,,-,,240,gene-b0249,"ECOCYC:G6124,GeneID:948839",,ykfF,Gene,,,,,ykfF,protein_coding,ECK0251,b0249,,,,,,,,,,
NC_000913.3,RefSeq,gene,265620,266087,,-,,468,gene-b0250,"ECOCYC:G6125,GeneID:946846",,ykfB,Gene,,,,,ykfB,protein_coding,ECK0252,b0250,,,,,,,,,,
NC_000913.3,RefSeq,gene,266110,266553,,-,,444,gene-b0251,"ECOCYC:G6126,GeneID:944934",,yafY,Gene,,,,,yafY,protein_coding,ECK0253,b0251,,,,,,,,,,
NC_000913.3,RefSeq,gene,267184,268005,,-,,822,gene-b0252,"ECOCYC:G6127,GeneID:945373",,yafZ,Gene,,,,,yafZ,protein_coding,ECK0254,b0252,,,,,,,,,,
NC_000913.3,RefSeq,gene,268097,268960,,-,,864,gene-b0253,"ECOCYC:G6128,GeneID:949004",,ykfA,Gene,,,,,ykfA,protein_coding,ECK0255,b0253,,,,,,,,,,
NC_000913.3,RefSeq,gene,269289,270182,,-,,894,gene-b0254,"ECOCYC:G6129,GeneID:945417",,perR,Gene,,,,,perR,protein_coding,ECK0256,b0254,,,,,,,,,,
