seqid,source,type,start,end,score,strand,phase,length,ID,Dbxref,Is_circular,Name,gbkey,genome,mol_type,strain,substrain,gene,gene_biotype,gene_synonym,locus_tag,Parent,product,protein_id,transl_table,mobile_element_type,Note,pseudo,orig_protein_id,exception,transl_except
NC_000913.3,RefSeq,CDS,91032,91397,,+,0,366,cds-NP_414625.1,"UniProtKB/Swiss-Prot:P0AEN4,GenBank:NP_414625.1,ECOCYC:EG11086,GeneID:944803",,NP_414625.1,CDS,,,,,ftsL,,,b0083,gene-b0083,cell division protein FtsL,NP_414625.1,11,,,,,,
NC_000913.3,RefSeq,CDS,91413,93179,,+,0,1767,cds-NP_414626.1,"UniProtKB/Swiss-Prot:P0AD68,GenBank:NP_414626.1,ECOCYC:EG10341,GeneID:944799",,NP_414626.1,CDS,,,,,ftsI,,,b0084,gene-b0084,peptidoglycan DD-transpeptidase FtsI,NP_414626.1,11,,,,,,
NC_000913.3,RefSeq,CDS,93166,94653,,+,0,1488,cds-NP_414627.1,"UniProtKB/Swiss-Prot:P22188,GenBank:NP_414627.1,ECOCYC:EG10621,GeneID:944791",,NP_414627.1,CDS,,,,,murE,,,b0085,gene-b0085,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-diaminopimelate ligase,NP_414627.1,11,,,,,,
NC_000913.3,RefSeq,CDS,94650,96008,,+,0,1359,cds-NP_414628.1,"UniProtKB/Swiss-Prot:P11880,GenBank:NP_414628.1,ECOCYC:EG10622,GeneID:944813",,NP_414628.1,CDS,,,,,murF,,,b0086,gene-b0086,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,NP_414628.1,11,,,,,,
NC_000913.3,RefSeq,CDS,96002,97084,,+,0,1083,cds-NP_414629.1,"UniProtKB/Swiss-Prot:P0A6W3,GenBank:NP_414629.1,ECOCYC:EG10604,GeneID:944814",,NP_414629.1,CDS,,,,,mraY,,,b0087,gene-b0087,phospho-N-acetylmuramoyl-pentapeptide-transferase,NP_414629.1,11,,,,,,
NC_000913.3,RefSeq,CDS,97087,98403,,+,0,1317,cds-NP_414630.1,"UniProtKB/Swiss-Prot:P14900,GenBank:NP_414630.1,ECOCYC:EG10620,GeneID:944818",,NP_414630.1,CDS,,,,,murD,,,b0088,gene-b0088,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,NP_414630.1,11,,,,,,
NC_000913.3,RefSeq,CDS,98403,99647,,+,0,1245,cds-NP_414631.1,"UniProtKB/Swiss-Prot:P0ABG4,GenBank:NP_414631.1,ECOCYC:EG10344,GeneID:946322",,NP_414631.1,CDS,,,,,ftsW,,,b0089,gene-b0089,peptidoglycan glycosyltransferase FtsW,NP_414631.1,11,,,,,,
NC_000913.3,RefSeq,CDS,99644,100711,,+,0,1068,cds-NP_414632.1,"UniProtKB/Swiss-Prot:P17443,GenBank:NP_414632.1,ECOCYC:EG10623,GeneID:946321",,NP_414632.1,CDS,,,,,murG,,,b0090,gene-b0090,N-acetylglucosaminyl transferase,NP_414632.1,11,,,,,,
NC_000913.3,RefSeq,CDS,100765,102240,,+,0,1476,cds-NP_414633.1,"UniProtKB/Swiss-Prot:P17952,GenBank:NP_414633.1,ECOCYC:EG10619,GeneID:946153",,NP_414633.1,CDS,,,,,murC,,,b0091,gene-b0091,UDP-N-acetylmuramate--L-alanine ligase,NP_414633.1,11,,,,,,
NC_000913.3,RefSeq,CDS,102233,103153,,+,0,921,cds-NP_414634.1,"UniProtKB/Swiss-Prot:P07862,GenBank:NP_414634.1,ECOCYC:EG10214,GeneID:946324",,NP_414634.1,CDS,,,,,ddlB,,,b0092,gene-b0092,D-alanine--D-alanine ligase B,NP_414634.1,11,,,,,,
NC_000913.3,RefSeq,CDS,103155,103985,,+,0,831,cds-NP_414635.1,"UniProtKB/Swiss-Prot:P06136,GenBank:NP_414635.1,ECOCYC:EG10342,GeneID:944823",,NP_414635.1,CDS,,,,,ftsQ,,,b0093,gene-b0093,cell division protein FtsQ,NP_414635.1,11,,,,,,
NC_000913.3,RefSeq,CDS,103982,105244,,+,0,1263,cds-NP_414636.1,"UniProtKB/Swiss-Prot:P0ABH0,GenBank:NP_414636.1,ECOCYC:EG10339,GeneID:944778",,NP_414636.1,CDS,,,,,ftsA,,,b0094,gene-b0094,cell division protein FtsA,NP_414636.1,11,,,,,,
NC_000913.3,RefSeq,CDS,105305,106456,,+,0,1152,cds-NP_414637.1,"UniProtKB/Swiss-Prot:P0A9A6,GenBank:NP_414637.1,ECOCYC:EG10347,GeneID:944786",,NP_414637.1,CDS,,,,,ftsZ,,,b0095,gene-b0095,cell division protein FtsZ,NP_414637.1,11,,,,,,
NC_000913.3,RefSeq,CDS,106557,107474,,+,0,918,cds-NP_414638.1,"UniProtKB/Swiss-Prot:P0A725,GenBank:NP_414638.1,ECOCYC:EG10265,GeneID:944816",,NP_414638.1,CDS,,,,,lpxC,,,b0096,gene-b0096,UDP-3-O-acyl-N-acetylglucosamine deacetylase,NP_414638.1,11,,,,,,
NC_000913.3,RefSeq,CDS,107705,108217,,+,0,513,cds-NP_414639.2,"UniProtKB/Swiss-Prot:P62395,GenBank:NP_414639.2,ECOCYC:EG11087,GeneID:944831",,NP_414639.2,CDS,,,,,secM,,,b0097,gene-b0097,SecA translation regulator,NP_414639.2,11,,,,,,
NC_000913.3,RefSeq,CDS,108279,110984,,+,0,2706,cds-NP_414640.1,"UniProtKB/Swiss-Prot:P10408,GenBank:NP_414640.1,ECOCYC:EG10936,GeneID:944821",,NP_414640.1,CDS,,,,,secA,,,b0098,gene-b0098,protein translocation ATPase,NP_414640.1,11,,,,,,
NC_000913.3,RefSeq,CDS,111044,111433,,+,0,390,cds-NP_414641.1,"UniProtKB/Swiss-Prot:P08337,GenBank:NP_414641.1,ECOCYC:EG10626,GeneID:944824",,NP_414641.1,CDS,,,,,mutT,,,b0099,gene-b0099,8-oxo-dGTP diphosphatase,NP_414641.1,11,,,,,,
NC_000913.3,RefSeq,CDS,111649,111846,,-,0,198,cds-NP_414643.1,"UniProtKB/Swiss-Prot:P0A8H8,GenBank:NP_414643.1,ECOCYC:EG12314,GeneID:945630",,NP_414643.1,CDS,,,,,yacG,,,b0101,gene-b0101,DNA gyrase inhibitor YacG,NP_414643.1,11,,,,,,
NC_000913.3,RefSeq,CDS,111856,112599,,-,0,744,cds-NP_414644.1,"UniProtKB/Swiss-Prot:P36680,GenBank:NP_414644.1,ECOCYC:EG12313,GeneID:944873",,NP_414644.1,CDS,,,,,zapD,,,b0102,gene-b0102,cell division factor ZapD,NP_414644.1,11,,,,,,
NC_000913.3,RefSeq,CDS,112599,113219,,-,0,621,cds-NP_414645.1,"UniProtKB/Swiss-Prot:P0A6I9,GenBank:NP_414645.1,ECOCYC:EG12312,GeneID:949060",,NP_414645.1,CDS,,,,,coaE,,,b0103,gene-b0103,dephospho-CoA kinase,NP_414645.1,11,,,,,,
NC_000913.3,RefSeq,CDS,113244,113288,,+,0,45,cds-YP_009518737.1,"UniProtKB/Swiss-Prot:P0DPM6,GenBank:YP_009518737.1,ECOCYC:G0-16722,GeneID:38094935",,YP_009518737.1,CDS,,,,,yacM,,,b4727,gene-b4727,protein YacM,YP_009518737.1,11,,,,,,
NC_000913.3,RefSeq,CDS,113444,114487,,+,0,1044,cds-NP_414646.1,"UniProtKB/Swiss-Prot:P60560,GenBank:NP_414646.1,ECOCYC:EG10422,GeneID:948986",,NP_414646.1,CDS,,,,,guaC,,,b0104,gene-b0104,GMP reductase,NP_414646.1,11,,,,,,
NC_000913.3,RefSeq,CDS,114522,115724,,-,0,1203,cds-NP_414648.1,"UniProtKB/Swiss-Prot:P36646,GenBank:NP_414648.1,ECOCYC:EG11798,GeneID:945806",,NP_414648.1,CDS,,,,,hofC,,,b0106,gene-b0106,inner membrane protein HofC,NP_414648.1,11,,,,,,
NC_000913.3,RefSeq,CDS,115714,117099,,-,0,1386,cds-NP_414649.1,"UniProtKB/Swiss-Prot:P36645,GenBank:NP_414649.1,ECOCYC:EG12106,GeneID:947481",,NP_414649.1,CDS,,,,,hofB,,,b0107,gene-b0107,T2SSE family protein,NP_414649.1,11,,,,,,
NC_000913.3,RefSeq,CDS,117109,117549,,-,0,441,cds-NP_414650.1,"UniProtKB/Swiss-Prot:P36647,GenBank:NP_414650.1,ECOCYC:EG12107,GeneID:945817",,NP_414650.1,CDS,,,,,ppdD,,,b0108,gene-b0108,prepilin-type N-terminal cleavage/methylation domain-containing protein PpdD,NP_414650.1,11,,,,,,
NC_000913.3,RefSeq,CDS,117752,118645,,-,0,894,cds-NP_414651.1,"UniProtKB/Swiss-Prot:P30011,GenBank:NP_414651.1,ECOCYC:EG11546,GeneID:948869",,NP_414651.1,CDS,,,,,nadC,,,b0109,gene-b0109,quinolinate phosphoribosyltransferase (decarboxylating),NP_414651.1,11,,,,,,
NC_000913.3,RefSeq,CDS,118733,119284,,+,0,552,cds-NP_414652.1,"UniProtKB/Swiss-Prot:P13016,GenBank:NP_414652.1,ECOCYC:EG10041,GeneID:948877",,NP_414652.1,CDS,,,,,ampD,,,b0110,gene-b0110,1%2C6-anhydro-N-acetylmuramoyl-L-alanine amidase,NP_414652.1,11,,,,,,
NC_000913.3,RefSeq,CDS,119281,120135,,+,0,855,cds-NP_414653.1,"UniProtKB/Swiss-Prot:P0AE14,GenBank:NP_414653.1,ECOCYC:EG10042,GeneID:946678",,NP_414653.1,CDS,,,,,ampE,,,b0111,gene-b0111,protein AmpE,NP_414653.1,11,,,,,,
NC_000913.3,RefSeq,CDS,120178,121551,,-,0,1374,cds-NP_414654.1,"UniProtKB/Swiss-Prot:P15993,GenBank:NP_414654.1,ECOCYC:EG10084,GeneID:946018",,NP_414654.1,CDS,,,,,aroP,,,b0112,gene-b0112,aromatic amino acid:H(+) symporter AroP,NP_414654.1,11,,,,,,
NC_000913.3,RefSeq,CDS,122092,122856,,+,0,765,cds-NP_414655.1,"UniProtKB/Swiss-Prot:P0ACL9,GenBank:NP_414655.1,ECOCYC:EG11088,GeneID:944827",,NP_414655.1,CDS,,,,,pdhR,,,b0113,gene-b0113,DNA-binding transcriptional dual regulator PdhR,NP_414655.1,11,,,,,,
NC_000913.3,RefSeq,CDS,123017,125680,,+,0,2664,cds-NP_414656.1,"UniProtKB/Swiss-Prot:P0AFG8,GenBank:NP_414656.1,ECOCYC:EG10024,GeneID:944834",,NP_414656.1,CDS,,,,,aceE,,,b0114,gene-b0114,pyruvate dehydrogenase E1 component,NP_414656.1,11,,,,,,
NC_000913.3,RefSeq,CDS,125695,127587,,+,0,1893,cds-NP_414657.1,"UniProtKB/Swiss-Prot:P06959,GenBank:NP_414657.1,ECOCYC:EG10025,GeneID:944794",,NP_414657.1,CDS,,,,,aceF,,,b0115,gene-b0115,pyruvate dehydrogenase E2 subunit,NP_414657.1,11,,,,,,
NC_000913.3,RefSeq,CDS,127912,129336,,+,0,1425,cds-NP_414658.1,"UniProtKB/Swiss-Prot:P0A9P0,GenBank:NP_414658.1,ECOCYC:EG10543,GeneID:944854",,NP_414658.1,CDS,,,,,lpd,,,b0116,gene-b0116,lipoamide dehydrogenase,NP_414658.1,11,,,,,,
NC_000913.3,RefSeq,CDS,129407,131260,,-,0,1854,cds-NP_414659.1,"UniProtKB/Swiss-Prot:P36682,GenBank:NP_414659.1,ECOCYC:EG12315,GeneID:944868",,NP_414659.1,CDS,,,,,yacH,,,b0117,gene-b0117,DUF3300 domain-containing protein YacH,NP_414659.1,11,,,,,,
NC_000913.3,RefSeq,CDS,131615,134212,,+,0,2598,cds-NP_414660.1,"UniProtKB/Swiss-Prot:P36683,GenBank:NP_414660.1,ECOCYC:EG12316,GeneID:944864",,NP_414660.1,CDS,,,,,acnB,,,b0118,gene-b0118,AcnB,NP_414660.1,11,,,,,,
NC_000913.3,RefSeq,CDS,134388,134750,,+,0,363,cds-NP_414661.2,"UniProtKB/Swiss-Prot:P0A8E5,GenBank:NP_414661.2,ECOCYC:EG12605,GeneID:944809",,NP_414661.2,CDS,,,,,yacL,,,b0119,gene-b0119,PF06062 family protein YacL,NP_414661.2,11,,,,,,
NC_000913.3,RefSeq,CDS,134788,135582,,-,0,795,cds-NP_414662.1,"UniProtKB/Swiss-Prot:P0A7F6,GenBank:NP_414662.1,ECOCYC:EG10962,GeneID:947719",,NP_414662.1,CDS,,,,,speD,,,b0120,gene-b0120,S-adenosylmethionine decarboxylase proenzyme,NP_414662.1,11,,,,,,
NC_000913.3,RefSeq,CDS,135598,136464,,-,0,867,cds-NP_414663.1,"UniProtKB/Swiss-Prot:P09158,GenBank:NP_414663.1,ECOCYC:EG10963,GeneID:947726",,NP_414663.1,CDS,,,,,speE,,,b0121,gene-b0121,spermidine synthase,NP_414663.1,11,,,,,,
NC_000913.3,RefSeq,CDS,136570,136917,,-,0,348,cds-NP_414664.4,"UniProtKB/Swiss-Prot:P0AA95,GenBank:NP_414664.4,ECOCYC:EG11089,GeneID:948472",,NP_414664.4,CDS,,,,,yacC,,,b0122,gene-b0122,putative lipoprotein YacC,NP_414664.4,11,,,,,,
NC_000913.3,RefSeq,CDS,137083,138633,,+,0,1551,cds-NP_414665.1,"UniProtKB/Swiss-Prot:P36649,GenBank:NP_414665.1,ECOCYC:EG12318,GeneID:947736",,NP_414665.1,CDS,,,,,cueO,,,b0123,gene-b0123,multicopper oxidase CueO,NP_414665.1,11,,,,,,
NC_000913.3,RefSeq,CDS,138835,141225,,-,0,2391,cds-NP_414666.1,"UniProtKB/Swiss-Prot:P15877,GenBank:NP_414666.1,ECOCYC:EG10369,GeneID:944830",,NP_414666.1,CDS,,,,,gcd,,,b0124,gene-b0124,quinoprotein glucose dehydrogenase,NP_414666.1,11,,,,,,
NC_000913.3,RefSeq,CDS,141431,141967,,+,0,537,cds-NP_414667.4,"UniProtKB/Swiss-Prot:P0A9M2,GenBank:NP_414667.4,ECOCYC:EG20098,GeneID:946624",,NP_414667.4,CDS,,,,,hpt,,,b0125,gene-b0125,hypoxanthine phosphoribosyltransferase,NP_414667.4,11,,,,,,
NC_000913.3,RefSeq,CDS,142008,142670,,-,0,663,cds-NP_414668.1,"UniProtKB/Swiss-Prot:P61517,GenBank:NP_414668.1,ECOCYC:EG12319,GeneID:944832",,NP_414668.1,CDS,,,,,can,,,b0126,gene-b0126,carbonic anhydrase 2,NP_414668.1,11,,,,,,
NC_000913.3,RefSeq,CDS,142779,143705,,+,0,927,cds-NP_414669.1,"UniProtKB/Swiss-Prot:P36879,GenBank:NP_414669.1,ECOCYC:EG12320,GeneID:944833",,NP_414669.1,CDS,,,,,yadG,,,b0127,gene-b0127,putative ABC transporter ATP-binding protein YadG,NP_414669.1,11,,,,,,
NC_000913.3,RefSeq,CDS,143702,144472,,+,0,771,cds-NP_414670.1,"UniProtKB/Swiss-Prot:P0AFN6,GenBank:NP_414670.1,ECOCYC:EG12321,GeneID:944836",,NP_414670.1,CDS,,,,,yadH,,,b0128,gene-b0128,putative ABC transporter membrane subunit YadH,NP_414670.1,11,,,,,,
NC_000913.3,RefSeq,CDS,144577,145017,,+,0,441,cds-NP_414671.1,"UniProtKB/Swiss-Prot:P36881,GenBank:NP_414671.1,ECOCYC:EG12322,GeneID:947397",,NP_414671.1,CDS,,,,,yadI,,,b0129,gene-b0129,putative PTS enzyme IIA component YadI,NP_414671.1,11,,,,,,
NC_000913.3,RefSeq,CDS,145081,146310,,+,0,1230,cds-NP_414672.1,"UniProtKB/Swiss-Prot:P31666,GenBank:NP_414672.1,ECOCYC:EG11749,GeneID:946536",,NP_414672.1,CDS,,,,,yadE,,,b0130,gene-b0130,putative polysaccharide deacetylase lipoprotein YadE,NP_414672.1,11,,,,,,
NC_000913.3,RefSeq,CDS,146314,146694,,-,0,381,cds-NP_414673.1,"UniProtKB/Swiss-Prot:P0A790,GenBank:NP_414673.1,ECOCYC:EG11747,GeneID:945686",,NP_414673.1,CDS,,,,,panD,,,b0131,gene-b0131,aspartate 1-decarboxylase proenzyme,NP_414673.1,11,,,,,,
NC_000913.3,RefSeq,CDS,146968,147870,,+,0,903,cds-NP_414674.1,"UniProtKB/Swiss-Prot:P31665,GenBank:NP_414674.1,ECOCYC:EG11748,GeneID:944781",,NP_414674.1,CDS,,,,,rpnC,,,b0132,gene-b0132,recombination-promoting nuclease RpnC,NP_414674.1,11,,,,,,
NC_000913.3,RefSeq,CDS,147944,148795,,-,0,852,cds-NP_414675.1,"UniProtKB/Swiss-Prot:P31663,GenBank:NP_414675.1,ECOCYC:EG11746,GeneID:944958",,NP_414675.1,CDS,,,,,panC,,,b0133,gene-b0133,pantothenate synthetase,NP_414675.1,11,,,,,,
NC_000913.3,RefSeq,CDS,148807,149601,,-,0,795,cds-NP_414676.1,"UniProtKB/Swiss-Prot:P31057,GenBank:NP_414676.1,ECOCYC:EG11675,GeneID:944839",,NP_414676.1,CDS,,,,,panB,,,b0134,gene-b0134,3-methyl-2-oxobutanoate hydroxymethyltransferase,NP_414676.1,11,,,,,,
NC_000913.3,RefSeq,CDS,149715,150953,,-,0,1239,cds-NP_414677.1,"UniProtKB/Swiss-Prot:P31058,GenBank:NP_414677.1,ECOCYC:EG11678,GeneID:944837",,NP_414677.1,CDS,,,,,yadC,,,b0135,gene-b0135,fimbrial tip-adhesin YadC,NP_414677.1,11,,,,,,
NC_000913.3,RefSeq,CDS,151003,151599,,-,0,597,cds-NP_414678.1,"UniProtKB/Swiss-Prot:P37016,GenBank:NP_414678.1,ECOCYC:EG12325,GeneID:944835",,NP_414678.1,CDS,,,,,yadK,,,b0136,gene-b0136,putative fimbrial protein YadK,NP_414678.1,11,,,,,,
NC_000913.3,RefSeq,CDS,151626,152231,,-,0,606,cds-NP_414679.1,"UniProtKB/Swiss-Prot:P37017,GenBank:NP_414679.1,ECOCYC:EG12326,GeneID:944829",,NP_414679.1,CDS,,,,,yadL,,,b0137,gene-b0137,putative fimbrial protein YadL,NP_414679.1,11,,,,,,
NC_000913.3,RefSeq,CDS,152243,152812,,-,0,570,cds-NP_414680.4,"UniProtKB/Swiss-Prot:P37018,GenBank:NP_414680.4,ECOCYC:EG12327,GeneID:944828",,NP_414680.4,CDS,,,,,yadM,,,b0138,gene-b0138,putative fimbrial protein YadM,NP_414680.4,11,,,,,,
NC_000913.3,RefSeq,CDS,152829,155426,,-,0,2598,cds-NP_414681.1,"UniProtKB/Swiss-Prot:P33129,GenBank:NP_414681.1,ECOCYC:EG11972,GeneID:944819",,NP_414681.1,CDS,,,,,htrE,,,b0139,gene-b0139,putative fimbrial usher protein HtrE,NP_414681.1,11,,,,,,
NC_000913.3,RefSeq,CDS,155461,156201,,-,0,741,cds-NP_414682.1,"UniProtKB/Swiss-Prot:P33128,GenBank:NP_414682.1,ECOCYC:EG11973,GeneID:944859",,NP_414682.1,CDS,,,,,yadV,,,b0140,gene-b0140,putative fimbrial chaperone YadV,NP_414682.1,11,,,,,,
NC_000913.3,RefSeq,CDS,156299,156883,,-,0,585,cds-NP_414683.1,"UniProtKB/Swiss-Prot:P37050,GenBank:NP_414683.1,ECOCYC:EG12328,GeneID:944841",,NP_414683.1,CDS,,,,,yadN,,,b0141,gene-b0141,putative fimbrial protein YadN,NP_414683.1,11,,,,,,
NC_000913.3,RefSeq,CDS,157253,157732,,-,0,480,cds-NP_414684.1,"UniProtKB/Swiss-Prot:P26281,GenBank:NP_414684.1,ECOCYC:EG11374,GeneID:948792",,NP_414684.1,CDS,,,,,folK,,,b0142,gene-b0142,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,NP_414684.1,11,,,,,,
NC_000913.3,RefSeq,CDS,157729,159126,,-,0,1398,cds-NP_414685.4,"UniProtKB/Swiss-Prot:P0ABF1,GenBank:NP_414685.4,ECOCYC:EG10690,GeneID:947318",,NP_414685.4,CDS,,,,,pcnB,,,b0143,gene-b0143,poly(A) polymerase I,NP_414685.4,11,,,,,,
NC_000913.3,RefSeq,CDS,159186,160112,,-,0,927,cds-NP_414686.3,"UniProtKB/Swiss-Prot:P27305,GenBank:NP_414686.3,ECOCYC:EG11362,GeneID:944846",,NP_414686.3,CDS,,,,,gluQ,,,b0144,gene-b0144,glutamyl-Q tRNA(Asp) synthetase,NP_414686.3,11,,,,,,
NC_000913.3,RefSeq,CDS,160149,160604,,-,0,456,cds-NP_414687.1,"UniProtKB/Swiss-Prot:P0ABS1,GenBank:NP_414687.1,ECOCYC:EG10230,GeneID:944850",,NP_414687.1,CDS,,,,,dksA,,,b0145,gene-b0145,RNA polymerase-binding transcription factor DksA,NP_414687.1,11,,,,,,
NC_000913.3,RefSeq,CDS,160782,161486,,-,0,705,cds-NP_414688.1,"UniProtKB/Swiss-Prot:P0A823,GenBank:NP_414688.1,ECOCYC:EG10949,GeneID:944855",,NP_414688.1,CDS,,,,,sfsA,,,b0146,gene-b0146,sugar fermentation stimulation protein A,NP_414688.1,11,,,,,,
NC_000913.3,RefSeq,CDS,161501,162031,,-,0,531,cds-NP_414689.4,"UniProtKB/Swiss-Prot:P37025,GenBank:NP_414689.4,ECOCYC:EG12330,GeneID:944848",,NP_414689.4,CDS,,,,,thpR,,,b0147,gene-b0147,RNA 2'%2C3'-cyclic phosphodiesterase,NP_414689.4,11,,,,,,
NC_000913.3,RefSeq,CDS,162105,164534,,+,0,2430,cds-NP_414690.4,"UniProtKB/Swiss-Prot:P37024,GenBank:NP_414690.4,ECOCYC:EG12329,GeneID:944845",,NP_414690.4,CDS,,,,,hrpB,,,b0148,gene-b0148,RNA-dependent NTPase HrpB,NP_414690.4,11,,,,,,
NC_000913.3,RefSeq,CDS,164730,167264,,+,0,2535,cds-NP_414691.1,"GenBank:NP_414691.1,ECOCYC:EG10605,GeneID:944843",,NP_414691.1,CDS,,,,,mrcB,,,b0149,gene-b0149,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcB,NP_414691.1,11,,,,,,
NC_000913.3,RefSeq,CDS,164865,167264,,+,0,2400,cds-YP_010051172.1,"GenBank:YP_010051172.1,ECOCYC:EG10605,GeneID:944843",,YP_010051172.1,CDS,,,,,mrcB,,,b0149,gene-b0149,PBP-1Bgamma,YP_010051172.1,11,,,,,,
NC_000913.3,RefSeq,CDS,167484,169727,,+,0,2244,cds-NP_414692.1,"UniProtKB/Swiss-Prot:P06971,GenBank:NP_414692.1,ECOCYC:EG10302,GeneID:944856",,NP_414692.1,CDS,,,,,fhuA,,,b0150,gene-b0150,ferrichrome outer membrane transporter/phage receptor,NP_414692.1,11,,,,,,
NC_000913.3,RefSeq,CDS,169778,170575,,+,0,798,cds-NP_414693.1,"UniProtKB/Swiss-Prot:P07821,GenBank:NP_414693.1,ECOCYC:EG10304,GeneID:945250",,NP_414693.1,CDS,,,,,fhuC,,,b0151,gene-b0151,Fe(3(+)) hydroxamate ABC transporter ATP binding subunit,NP_414693.1,11,,,,,,
NC_000913.3,RefSeq,CDS,170575,171465,,+,0,891,cds-NP_414694.1,"UniProtKB/Swiss-Prot:P07822,GenBank:NP_414694.1,ECOCYC:EG10305,GeneID:947510",,NP_414694.1,CDS,,,,,fhuD,,,b0152,gene-b0152,Fe(3(+)) hydroxamate ABC transporter periplasmic binding protein,NP_414694.1,11,,,,,,
NC_000913.3,RefSeq,CDS,171462,173444,,+,0,1983,cds-NP_414695.1,"UniProtKB/Swiss-Prot:P06972,GenBank:NP_414695.1,ECOCYC:EG10303,GeneID:946890",,NP_414695.1,CDS,,,,,fhuB,,,b0153,gene-b0153,Fe(3(+)) hydroxamate ABC transporter membrane subunit,NP_414695.1,11,,,,,,
NC_000913.3,RefSeq,CDS,173602,174882,,-,0,1281,cds-NP_414696.1,"UniProtKB/Swiss-Prot:P23893,GenBank:NP_414696.1,ECOCYC:EG10432,GeneID:946892",,NP_414696.1,CDS,,,,,hemL,,,b0154,gene-b0154,glutamate-1-semialdehyde 2%2C1-aminomutase,NP_414696.1,11,,,,,,
NC_000913.3,RefSeq,CDS,175048,175095,,+,0,48,cds-YP_010051173.1,"UniProtKB/Swiss-Prot:P0DSE3,GenBank:YP_010051173.1,ECOCYC:G0-17011,GeneID:63925623",,YP_010051173.1,CDS,,,,,yadX,,,b4765,gene-b4765,protein YadX,YP_010051173.1,11,,,,,,
NC_000913.3,RefSeq,CDS,175107,176528,,+,0,1422,cds-NP_414697.1,"UniProtKB/Swiss-Prot:P37019,GenBank:NP_414697.1,ECOCYC:EG12331,GeneID:946715",,NP_414697.1,CDS,,,,,clcA,,,b0155,gene-b0155,chloride:H(+) antiporter ClcA,NP_414697.1,11,,,,,,
NC_000913.3,RefSeq,CDS,176552,176617,,+,0,66,cds-YP_009518738.1,"UniProtKB/Swiss-Prot:P0DPM7,GenBank:YP_009518738.1,ECOCYC:G0-16723,GeneID:38094936",,YP_009518738.1,CDS,,,,,yadW,,,b4728,gene-b4728,protein YadW,YP_009518738.1,11,,,,,,
NC_000913.3,RefSeq,CDS,176610,176954,,+,0,345,cds-NP_414698.1,"UniProtKB/Swiss-Prot:P0ACC3,GenBank:NP_414698.1,ECOCYC:EG12332,GeneID:944857",,NP_414698.1,CDS,,,,,erpA,,,b0156,gene-b0156,iron-sulfur cluster insertion protein ErpA,NP_414698.1,11,,,,,,
NC_000913.3,RefSeq,CDS,177001,177624,,-,0,624,cds-NP_414699.1,"UniProtKB/Swiss-Prot:P0AFP0,GenBank:NP_414699.1,ECOCYC:EG12333,GeneID:949062",,NP_414699.1,CDS,,,,,yadS,,,b0157,gene-b0157,PF03458 family protein YadS,NP_414699.1,11,,,,,,
NC_000913.3,RefSeq,CDS,177662,178462,,-,0,801,cds-NP_414700.1,"UniProtKB/Swiss-Prot:P37028,GenBank:NP_414700.1,ECOCYC:EG12334,GeneID:947574",,NP_414700.1,CDS,,,,,btuF,,,b0158,gene-b0158,vitamin B12 ABC transporter periplasmic binding protein,NP_414700.1,11,,,,,,
NC_000913.3,RefSeq,CDS,178455,179153,,-,0,699,cds-NP_414701.1,"UniProtKB/Swiss-Prot:P0AF12,GenBank:NP_414701.1,ECOCYC:EG11090,GeneID:948542",,NP_414701.1,CDS,,,,,mtn,,,b0159,gene-b0159,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,NP_414701.1,11,,,,,,
NC_000913.3,RefSeq,CDS,179237,180754,,+,0,1518,cds-NP_414702.1,"UniProtKB/Swiss-Prot:P15723,GenBank:NP_414702.1,ECOCYC:EG10225,GeneID:947177",,NP_414702.1,CDS,,,,,dgt,,,b0160,gene-b0160,dGTP triphosphohydrolase,NP_414702.1,11,,,,,,
NC_000913.3,RefSeq,CDS,180884,182308,,+,0,1425,cds-NP_414703.1,"UniProtKB/Swiss-Prot:P0C0V0,GenBank:NP_414703.1,ECOCYC:EG10463,GeneID:947139",,NP_414703.1,CDS,,,,,degP,,,b0161,gene-b0161,periplasmic serine endoprotease DegP,NP_414703.1,11,,,,,,
NC_000913.3,RefSeq,CDS,182463,183620,,+,0,1158,cds-NP_414704.4,"UniProtKB/Swiss-Prot:P37047,GenBank:NP_414704.4,ECOCYC:EG12335,GeneID:944860",,NP_414704.4,CDS,,,,,cdaR,,,b0162,gene-b0162,DNA-binding transcriptional activator CdaR,NP_414704.4,11,,,,,,
NC_000913.3,RefSeq,CDS,183709,184095,,-,0,387,cds-NP_414705.1,"UniProtKB/Swiss-Prot:P62768,GenBank:NP_414705.1,ECOCYC:EG12336,GeneID:947044",,NP_414705.1,CDS,,,,,yaeH,,,b0163,gene-b0163,DUF3461 domain-containing protein YaeH,NP_414705.1,11,,,,,,
